,symbol,interval,open_time,open,high,low,close,volume,turnover
2021-02-20 20:00:00,BTCUSD,720,1613822400,56441.5,57699,54040,55968,5599014915,99291.07677648898
2021-02-21 08:00:00,BTCUSD,720,1613865600,55968,58000,55620.5,57463.5,2770937455,48835.90960195791
2021-02-21 20:00:00,BTCUSD,720,1613908800,57463.5,58500,56767.5,57452,3700806820,64215.83010953618
2021-02-22 08:00:00,BTCUSD,720,1613952000,57452,57585.5,53555,54599,5395336091,96708.54292309922
2021-02-22 20:00:00,BTCUSD,720,1613995200,54599,54978.5,47575,54055.5,12171625015,232608.6502789346
2021-02-23 08:00:00,BTCUSD,720,1614038400,54055.5,54141.5,44911,46432,9902619081,201022.64020066874
2021-02-23 20:00:00,BTCUSD,720,1614081600,46432,49590,45281.5,48910.5,7853995182,164921.00497691266
2021-02-24 08:00:00,BTCUSD,720,1614124800,48910.5,51432,47024,50402,3593886628,71870.9297965444
2021-02-24 20:00:00,BTCUSD,720,1614168000,50402,51350.5,48105,49743.5,3652135538,73804.82363839177
2021-02-25 08:00:00,BTCUSD,720,1614211200,49743.5,50930,48672,50414.5,2713264737,54205.30141677741
2021-02-25 20:00:00,BTCUSD,720,1614254400,50414.5,52185.5,46700,47099.5,4676977246,94265.99086226607
2021-02-26 08:00:00,BTCUSD,720,1614297600,47099.5,47848,44119,46435.5,4770986169,103139.0480305023
2021-02-26 20:00:00,BTCUSD,720,1614340800,46435.5,48473.5,45113,46358.5,3655659343,78165.85085462933
2021-02-27 08:00:00,BTCUSD,720,1614384000,46358.5,48438.5,46256,47331.5,2275404126,48131.14278100564
2021-02-27 20:00:00,BTCUSD,720,1614427200,47331.5,47869.5,45006,46167,2546995443,54612.84549274031
2021-02-28 08:00:00,BTCUSD,720,1614470400,46167,46700,43800,45353,3372042401,74712.4924427366
2021-02-28 20:00:00,BTCUSD,720,1614513600,45353,45998,43017.5,45239.5,3344532903,75495.17938629864
2021-03-01 08:00:00,BTCUSD,720,1614556800,45239.5,47999,45087,47848,2642855629,56605.71871977078
2021-03-01 20:00:00,BTCUSD,720,1614600000,47848,49860,47527,49688.5,3466722623,71176.60826040097
2021-03-02 08:00:00,BTCUSD,720,1614643200,49688.5,50299,48325,48903,2659133762,54113.19622672599
2021-03-02 20:00:00,BTCUSD,720,1614686400,48903,49736.5,47100,48511,3468568852,72104.43448649885
2021-03-03 08:00:00,BTCUSD,720,1614729600,48511,51881.5,48188,51780.5,2898076770,57836.29613157154
2021-03-03 20:00:00,BTCUSD,720,1614772800,51780.5,52760,50310,50352,4404707677,85956.3529877954
2021-03-04 08:00:00,BTCUSD,720,1614816000,50352,51833.5,48504.5,49375.5,4795031029,96187.20782149318
2021-03-04 20:00:00,BTCUSD,720,1614859200,49375.5,50696,47538,48395,3885357409,79530.022707381
2021-03-05 08:00:00,BTCUSD,720,1614902400,48395,48395.5,46300,47510.5,3100249135,65951.59413128965
2021-03-05 20:00:00,BTCUSD,720,1614945600,47510.5,49495,46913.5,48792.5,4183559529,86686.80272103853
2021-03-06 08:00:00,BTCUSD,720,1614988800,48792.5,49189,47939,48185,1781416703,36661.925068890836
2021-03-06 20:00:00,BTCUSD,720,1615032000,48185,49279.5,47080,48933.5,2803427010,58325.376881345255
2021-03-07 08:00:00,BTCUSD,720,1615075200,48933.5,51255,48933,50770,2639898995,52834.32726711341
2021-03-07 20:00:00,BTCUSD,720,1615118400,50770,51484.5,49788,50990,2615632178,51597.50650377075
2021-03-08 08:00:00,BTCUSD,720,1615161600,50990,51942,49332,50580,3414674401,67550.47466595961
2021-03-08 20:00:00,BTCUSD,720,1615204800,50580,52550,50220,52529,3131838183,61041.81708067979
2021-03-09 08:00:00,BTCUSD,720,1615248000,52529,54572.5,51974.5,54340,3941311311,73456.15377804986
2021-03-09 20:00:00,BTCUSD,720,1615291200,54340,54967.5,53651,54967.5,3300793732,60749.19552935812
2021-03-10 08:00:00,BTCUSD,720,1615334400,54967.5,55950,53057.5,54980,4703614274,86179.48165710657
2021-03-10 20:00:00,BTCUSD,720,1615377600,54980,57500,54979.5,55852,6950993897,123058.54919240101
2021-03-11 08:00:00,BTCUSD,720,1615420800,55852,56677,54300,56357.5,4881535407,87979.68678101846
2021-03-11 20:00:00,BTCUSD,720,1615464000,56357.5,58283.5,55845,57818,7760309368,135822.16102269248
2021-03-12 08:00:00,BTCUSD,720,1615507200,57818,58152.5,55863,56537.5,4879572457,85729.99747525723
2021-03-12 20:00:00,BTCUSD,720,1615550400,56537.5,57824.5,55086,57217,5996534776,105832.58582315335
2021-03-13 08:00:00,BTCUSD,720,1615593600,57217,60441.5,56120,60058,6456615865,110560.52574921613
2021-03-13 20:00:00,BTCUSD,720,1615636800,60058,62000,59450,61167,6386432240,105370.36902103382
2021-03-14 08:00:00,BTCUSD,720,1615680000,61167,61754.5,59367.5,60433,4264346231,70205.46498870822
2021-03-14 20:00:00,BTCUSD,720,1615723200,60433,60826.5,58985.5,58990,4595256776,76562.48348185596
2021-03-15 08:00:00,BTCUSD,720,1615766400,58990,60844,54570.5,56103,9277880832,160461.79305032289
2021-03-15 20:00:00,BTCUSD,720,1615809600,56103,57188,54912.5,55682.5,5526286615,98203.86678238446
2021-03-16 08:00:00,BTCUSD,720,1615852800,55682.5,56467,53196,55499.5,5592007220,101963.406543119
2021-03-16 20:00:00,BTCUSD,720,1615896000,55499.5,57059,54663,57029.5,3844696437,68854.39963747204
2021-03-17 08:00:00,BTCUSD,720,1615939200,57029.5,57268,54375,54814.5,3960976567,71059.28307221177
2021-03-17 20:00:00,BTCUSD,720,1615982400,54814.5,59085,54151.5,58999.5,7306464915,128515.61182363074
2021-03-18 08:00:00,BTCUSD,720,1616025600,58999.5,59657.5,57938,58245.5,3389953615,57648.21272345553
2021-03-18 20:00:00,BTCUSD,720,1616068800,58245.5,60200,57029,57644,6564653328,112275.11556966494
2021-03-19 08:00:00,BTCUSD,720,1616112000,57644,58942,56265,58856,3585579760,62055.410247132684
2021-03-19 20:00:00,BTCUSD,720,1616155200,58856,59546.5,57964,58050,4787203946,81533.18456604818
2021-03-20 08:00:00,BTCUSD,720,1616198400,58050,59400,57840,59330.5,2268262754,38714.577317210234
2021-03-20 20:00:00,BTCUSD,720,1616241600,59330.5,60000,58010,58118.5,4239179328,71753.93114103987
2021-03-21 08:00:00,BTCUSD,720,1616284800,58118.5,58628,55400,56264.5,3899694667,68327.07453358018
2021-03-21 20:00:00,BTCUSD,720,1616328000,56264.5,58214.5,55893,57430,3385477810,59057.11967587091
2021-03-22 08:00:00,BTCUSD,720,1616371200,57430,58487.5,56315,57790.5,3117391619,54280.60814720934
2021-03-22 20:00:00,BTCUSD,720,1616414400,57790.5,57803.5,53622,54055.5,5654361263,101242.3935418949
2021-03-23 08:00:00,BTCUSD,720,1616457600,54055.5,55342,52992,54219,3787309421,69878.37394359706
2021-03-23 20:00:00,BTCUSD,720,1616500800,54219,55874.5,54219,54407.5,3845509786,69817.76694652016
2021-03-24 08:00:00,BTCUSD,720,1616544000,54407.5,56679,53581.5,56616,3827571514,69462.41640644707
2021-03-24 20:00:00,BTCUSD,720,1616587200,56616,57254.5,51611,52201.5,6931215790,127057.60892538508
2021-03-25 08:00:00,BTCUSD,720,1616630400,52201.5,53210,51460.5,52148.5,3680180883,70170.66397809444
2021-03-25 20:00:00,BTCUSD,720,1616673600,52148.5,52724.5,50458,51335,5838784737,113322.32826441134
2021-03-26 08:00:00,BTCUSD,720,1616716800,51335,53811,51259,52757,3037605587,57571.21918626771
2021-03-26 20:00:00,BTCUSD,720,1616760000,52757,55143.5,52564.5,55113,3528114185,65532.1151019634
2021-03-27 08:00:00,BTCUSD,720,1616803200,55113,55601.5,54337,54490,2744132362,49917.29503082249
2021-03-27 20:00:00,BTCUSD,720,1616846400,54490,56715.5,54022,55866.5,3562919984,64148.6057589605
2021-03-28 08:00:00,BTCUSD,720,1616889600,55866.5,56580,55570,55839,2201243868,39245.90712586032
2021-03-28 20:00:00,BTCUSD,720,1616932800,55839,56506,54728,55790,3134257104,56384.36905380333
2021-03-29 08:00:00,BTCUSD,720,1616976000,55790,58441.5,54947,57870,3815410284,67317.00116103554
2021-03-29 20:00:00,BTCUSD,720,1617019200,57870,58496.5,57143,57631.5,3384274509,58529.45895833395
2021-03-30 08:00:00,BTCUSD,720,1617062400,57631.5,59475,57099.5,59402.5,3476040232,59638.32496609964
2021-03-30 20:00:00,BTCUSD,720,1617105600,59402.5,59518,58400,58733.5,2988504118,50738.54894045858
2021-03-31 08:00:00,BTCUSD,720,1617148800,58733.5,59920,56814.5,58100,4978715694,85258.18736032215
2021-03-31 20:00:00,BTCUSD,720,1617192000,58100,59754.5,57759,58822,4906614209,83173.47623824561
2021-04-01 08:00:00,BTCUSD,720,1617235200,58822,59563,58159.5,58616.5,3469873571,58894.68158471075
2021-04-01 20:00:00,BTCUSD,720,1617278400,58616.5,59280,58038,58788,2792125022,47451.383426323046
2021-04-02 08:00:00,BTCUSD,720,1617321600,58788,60365,58553,59640,3328551528,55814.27361166142
2021-04-02 20:00:00,BTCUSD,720,1617364800,59640,59700,58500,59026.5,3027072448,51173.52796675754
2021-04-03 08:00:00,BTCUSD,720,1617408000,59026.5,59899,58826,59375.5,2227737330,37497.720962537314
2021-04-03 20:00:00,BTCUSD,720,1617451200,59375.5,59501.5,56902,57061,4252101747,72905.53938998024
2021-04-04 08:00:00,BTCUSD,720,1617494400,57061,57895,56510,57329.5,2557400727,44652.45793151091
2021-04-04 20:00:00,BTCUSD,720,1617537600,57329.5,58546.5,57118,58255.5,1871622252,32240.383692788597
2021-04-05 08:00:00,BTCUSD,720,1617580800,58255.5,58445,56822,57809.5,2146789156,37337.45564242738
2021-04-05 20:00:00,BTCUSD,720,1617624000,57809.5,59350,57800,59293.5,3040152859,51707.2448316966
2021-04-06 08:00:00,BTCUSD,720,1617667200,59293.5,59634,58307,58603,2521904653,42814.53710186305
2021-04-06 20:00:00,BTCUSD,720,1617710400,58603,59044.5,57432.5,57986.5,2873946223,49460.14279135889
2021-04-07 08:00:00,BTCUSD,720,1617753600,57986.5,58729,55800,56349,4482793580,78017.45154188886
2021-04-07 20:00:00,BTCUSD,720,1617796800,56349,56925.5,55511.5,55929.5,3131846203,55669.34227253595
2021-04-08 08:00:00,BTCUSD,720,1617840000,55929.5,57303.5,55706,56506,2064729919,36406.32750269959
2021-04-08 20:00:00,BTCUSD,720,1617883200,56506,58184,56438.5,58126.5,2502624193,43385.00068235392
2021-04-09 08:00:00,BTCUSD,720,1617926400,58126.5,58943.5,57720,58516.5,2471502559,42456.97570746932
2021-04-09 20:00:00,BTCUSD,720,1617969600,58516.5,58780,57917,58129.5,2282263405,39102.54194374922
2021-04-10 08:00:00,BTCUSD,720,1618012800,58129.5,61573,57950.5,60606.5,5085778179,84252.24973704359
2021-04-10 20:00:00,BTCUSD,720,1618056000,60606.5,60885,58295.5,59724.5,4064422863,68093.9702820867
2021-04-11 08:00:00,BTCUSD,720,1618099200,59724.5,60791,59374.5,59776,3066739925,51092.66776421189
2021-04-11 20:00:00,BTCUSD,720,1618142400,59776,60263,59281,60016,2341527832,39193.27793868734
2021-04-12 08:00:00,BTCUSD,720,1618185600,60016,61400,59447,60322.5,3756794824,62239.109718078165
2021-04-12 20:00:00,BTCUSD,720,1618228800,60322.5,60630,59700,59887,2102532297,34995.72504898588
2021-04-13 08:00:00,BTCUSD,720,1618272000,59887,63425,59887,63011,5264972925,85353.72279911324
2021-04-13 20:00:00,BTCUSD,720,1618315200,63011,63785.5,62612.5,63554.5,3666986327,58029.37404686738
2021-04-14 08:00:00,BTCUSD,720,1618358400,63554.5,64990,63126,64668.5,4598059928,71763.99587062371
2021-04-14 20:00:00,BTCUSD,720,1618401600,64668.5,64774,61300,63019,6697257510,106567.94467799067
2021-04-15 08:00:00,BTCUSD,720,1618444800,63019,63512.5,62154.5,62431.5,3063292892,48685.51934411036
2021-04-15 20:00:00,BTCUSD,720,1618488000,62431.5,63962.5,62431,63325.5,2911013600,46108.64861843267
2021-04-16 08:00:00,BTCUSD,720,1618531200,63325.5,63650,60121,60952,4687564210,75913.36451023027
2021-04-16 20:00:00,BTCUSD,720,1618574400,60952,62199,60402.5,61474.5,2647741172,43076.06972157912
2021-04-17 08:00:00,BTCUSD,720,1618617600,61474.5,62588.5,60825,61014,2184135056,35287.59805031425
2021-04-17 20:00:00,BTCUSD,720,1618660800,61014,61344,59679.5,60169.5,2945434946,48611.75345225433
2021-04-18 08:00:00,BTCUSD,720,1618704000,60169.5,60473,51705.5,53451,19313365848,350282.6744937824
2021-04-18 20:00:00,BTCUSD,720,1618747200,53451,56795,53312.5,56250.5,3261285431,58916.33218762519
2021-04-19 08:00:00,BTCUSD,720,1618790400,56250.5,57587,55846,57206,2351507056,41323.52368110873
2021-04-19 20:00:00,BTCUSD,720,1618833600,57206,57275,54300,55699.5,3901372644,70099.65488837488
2021-04-20 08:00:00,BTCUSD,720,1618876800,55699.5,56492.5,53424.5,56397.5,3820769370,69726.28014077446
2021-04-20 20:00:00,BTCUSD,720,1618920000,56397.5,57127,54752,56513,2744118925,48903.0711519898
2021-04-21 08:00:00,BTCUSD,720,1618963200,56513,56821.5,54332,54623,2661110632,47978.95691364246
2021-04-21 20:00:00,BTCUSD,720,1619006400,54623,56408.5,53691.5,53846,2701415481,48994.03457373073
2021-04-22 08:00:00,BTCUSD,720,1619049600,53846,55266,52623,54937,3680320955,68238.2576436393
2021-04-22 20:00:00,BTCUSD,720,1619092800,54937,55494,50500,51714.5,7672732706,145742.59537299912
2021-04-23 08:00:00,BTCUSD,720,1619136000,51714.5,52120.5,47530.5,50057.5,10291321802,208184.89011895825
2021-04-23 20:00:00,BTCUSD,720,1619179200,50057.5,51245,48571.5,51124.5,3464429877,69361.35102740879
2021-04-24 08:00:00,BTCUSD,720,1619222400,51124.5,51157,48713,49096,3134381033,62860.32255250794
2021-04-24 20:00:00,BTCUSD,720,1619265600,49096,51032,48986,50115.5,2350134369,46978.18530834296
2021-04-25 08:00:00,BTCUSD,720,1619308800,50115.5,50464,49100,49559.5,2099482775,42242.00483436745
2021-04-25 20:00:00,BTCUSD,720,1619352000,49559.5,50536,47000,49074,4033115561,82470.87010361996
2021-04-26 08:00:00,BTCUSD,720,1619395200,49074,53749.5,48808,53670.5,4498853348,86536.89028143603
2021-04-26 20:00:00,BTCUSD,720,1619438400,53670.5,54392,52708,54020.5,4270669703,79648.27501962084
2021-04-27 08:00:00,BTCUSD,720,1619481600,54020.5,55243.5,53326,55187.5,2721118558,50078.859541879894
2021-04-27 20:00:00,BTCUSD,720,1619524800,55187.5,55500,54349.5,55039.5,2536166029,46169.221572943796
2021-04-28 08:00:00,BTCUSD,720,1619568000,55039.5,55743,53900,54885,2445374937,44673.49897013931
2021-04-28 20:00:00,BTCUSD,720,1619611200,54885,56563,54055.5,54873,3736679709,67983.77083758167
2021-04-29 08:00:00,BTCUSD,720,1619654400,54873,55200,53535,54375.5,2249022467,41391.1480199368
2021-04-29 20:00:00,BTCUSD,720,1619697600,54375.5,54576,52374,53568.5,3323268834,62299.02911886256
2021-04-30 08:00:00,BTCUSD,720,1619740800,53568.5,54862.5,53081.5,54289.5,1947663888,36024.605138469444
2021-04-30 20:00:00,BTCUSD,720,1619784000,54289.5,57963,54289,57763.5,4258530344,75393.59610932994
2021-05-01 08:00:00,BTCUSD,720,1619827200,57763.5,58573,57291.5,57922,2714992902,46849.20028183038
2021-05-01 20:00:00,BTCUSD,720,1619870400,57922,58137,57123,57889.5,1866871174,32361.4383453789
2021-05-02 08:00:00,BTCUSD,720,1619913600,57889.5,57972.5,56129,57170,2663487073,46862.05116353417
2021-05-02 20:00:00,BTCUSD,720,1619956800,57170,57358,56309.5,56654.5,1572580341,27684.641756870198
2021-05-03 08:00:00,BTCUSD,720,1620000000,56654.5,59070.5,56633,58758.5,2596781793,44599.77253699285
2021-05-03 20:00:00,BTCUSD,720,1620043200,58758.5,58875,54537.5,57178,4561977169,79222.57047521825
2021-05-04 08:00:00,BTCUSD,720,1620086400,57178,57195.5,54633,56200.5,4663326555,83570.95896620466
2021-05-04 20:00:00,BTCUSD,720,1620129600,56200.5,56394,53091.5,53264,4166692011,76435.4122806402
2021-05-05 08:00:00,BTCUSD,720,1620172800,53264,55866.5,52948.5,55161,2425952355,44192.49080803394
2021-05-05 20:00:00,BTCUSD,720,1620216000,55161,57955,55126,57530,2996955689,52702.31558980477
2021-05-06 08:00:00,BTCUSD,720,1620259200,57530,58472.5,56510,58092,1965574328,34244.092887209226
