,symbol,interval,open_time,open,high,low,close,volume,turnover
2021-01-10 04:00:00,BTCUSD,240,1610222400,40799.5,40987.5,40066.5,40300,697133961,17196.852562789903
2021-01-10 08:00:00,BTCUSD,240,1610236800,40300,41550,40300,40551.5,767184248,18715.305093769613
2021-01-10 12:00:00,BTCUSD,240,1610251200,40551.5,41225,40224,41131,467933069,11478.922416250207
2021-01-10 16:00:00,BTCUSD,240,1610265600,41131,41224,38877,39156.5,1336222771,33322.14466260924
2021-01-10 20:00:00,BTCUSD,240,1610280000,39156.5,40040,38479.5,39713,1330116135,33662.084130079325
2021-01-11 00:00:00,BTCUSD,240,1610294400,39713,39802.5,37127.5,37436,2288722776,59696.94822564028
2021-01-11 04:00:00,BTCUSD,240,1610308800,37436,38996,34971,38221.5,3368137454,90184.34367643131
2021-01-11 08:00:00,BTCUSD,240,1610323200,38221.5,38298.5,33550,35433,2807872378,78471.30080940004
2021-01-11 12:00:00,BTCUSD,240,1610337600,35433,35977.5,32507.5,34371,3722759293,108996.87192074776
2021-01-11 16:00:00,BTCUSD,240,1610352000,34371,36344.5,34050,34173,1213750126,34414.64379177909
2021-01-11 20:00:00,BTCUSD,240,1610366400,34173,35108.5,30888,31521.5,3661628487,111175.48253125824
2021-01-12 00:00:00,BTCUSD,240,1610380800,31521.5,33486,30404,32269,3287466425,103604.77271084045
2021-01-12 04:00:00,BTCUSD,240,1610395200,32269,35516.5,31384,35324.5,1636646830,48552.67562036
2021-01-12 08:00:00,BTCUSD,240,1610409600,35324.5,35490.5,33732.5,35016.5,1173729114,33865.45237771019
2021-01-12 12:00:00,BTCUSD,240,1610424000,35016.5,36744.5,34550,36463,1044057561,29229.958695828995
2021-01-12 16:00:00,BTCUSD,240,1610438400,36463,36533,34817,35423.5,1154649761,32387.2545562297
2021-01-12 20:00:00,BTCUSD,240,1610452800,35423.5,35748,32560,33824,2012581732,59203.30801957908
2021-01-13 00:00:00,BTCUSD,240,1610467200,33824,35619,33824,34712.5,1159666940,33318.02372285028
2021-01-13 04:00:00,BTCUSD,240,1610481600,34712.5,35070.5,33257.5,34037.5,1595835637,46949.82843120986
2021-01-13 08:00:00,BTCUSD,240,1610496000,34037.5,34340,32330.5,33771,1708421264,51507.18543115018
2021-01-13 12:00:00,BTCUSD,240,1610510400,33771,35200,32746.5,35003.5,1129505368,33466.90623111936
2021-01-13 16:00:00,BTCUSD,240,1610524800,35003.5,35289,34223.5,34384.5,990878627,28541.710860440267
2021-01-13 20:00:00,BTCUSD,240,1610539200,34384.5,35131,34030,34670.5,767926968,22237.009456470198
2021-01-14 00:00:00,BTCUSD,240,1610553600,34670.5,36216,34404,36011.5,855695802,24165.385040309073
2021-01-14 04:00:00,BTCUSD,240,1610568000,36011.5,37850,35741,37421.5,2110086360,57233.751637499394
2021-01-14 08:00:00,BTCUSD,240,1610582400,37421.5,38220,37059,37102.5,915742616,24336.746056390388
2021-01-14 12:00:00,BTCUSD,240,1610596800,37102.5,38655.5,36750,38277.5,951398444,25258.39788906024
2021-01-14 16:00:00,BTCUSD,240,1610611200,38277.5,38847.5,37974,38422,740732299,19306.464238799523
2021-01-14 20:00:00,BTCUSD,240,1610625600,38422,40181.5,37756,39504.5,1678896005,42836.091590080985
2021-01-15 00:00:00,BTCUSD,240,1610640000,39504.5,40051.5,39219.5,39949,1171552101,29542.922855580448
2021-01-15 04:00:00,BTCUSD,240,1610654400,39949,40006.5,38293,39144.5,1127561605,28961.163268399967
2021-01-15 08:00:00,BTCUSD,240,1610668800,39144.5,39748.5,38496,38731.5,652797127,16638.04509108977
2021-01-15 12:00:00,BTCUSD,240,1610683200,38731.5,38855.5,37503.5,38421.5,791724917,20755.090488570204
2021-01-15 16:00:00,BTCUSD,240,1610697600,38421.5,38814.5,37959.5,38125,675279071,17603.235999800065
2021-01-15 20:00:00,BTCUSD,240,1610712000,38125,38220,35111,35489,2033937759,55281.88179400018
2021-01-16 00:00:00,BTCUSD,240,1610726400,35489,36450,34295,35127.5,2613637327,73493.96726892111
2021-01-16 04:00:00,BTCUSD,240,1610740800,35127.5,36864.5,34703,36737,1193914185,33234.931236429984
2021-01-16 08:00:00,BTCUSD,240,1610755200,36737,37627,35984,36522.5,968016543,26290.784944700456
2021-01-16 12:00:00,BTCUSD,240,1610769600,36522.5,36955,35512,36626.5,719255309,19817.66970117001
2021-01-16 16:00:00,BTCUSD,240,1610784000,36626.5,37996,36417.5,37740.5,942876428,25181.6873645297
2021-01-16 20:00:00,BTCUSD,240,1610798400,37740.5,37955,36724,37548.5,1057178459,28292.718664960354
2021-01-17 00:00:00,BTCUSD,240,1610812800,37548.5,37796.5,36222,36392,903863394,24512.18574218087
2021-01-17 04:00:00,BTCUSD,240,1610827200,36392,36820,35323.5,35933.5,926615574,25674.093441849265
2021-01-17 08:00:00,BTCUSD,240,1610841600,35933.5,36732,35549.5,36240.5,668516576,18463.829752489582
2021-01-17 12:00:00,BTCUSD,240,1610856000,36240.5,36423,34504.5,34764.5,884072655,24989.069551819975
2021-01-17 16:00:00,BTCUSD,240,1610870400,34764.5,35373,33834.5,35273,1183303947,34151.4560027198
2021-01-17 20:00:00,BTCUSD,240,1610884800,35273,35995,34710.5,35751,902192153,25530.62909802922
2021-01-18 00:00:00,BTCUSD,240,1610899200,35751,36200,35539.5,35650.5,510178109,14226.094833920337
2021-01-18 04:00:00,BTCUSD,240,1610913600,35650.5,36907.5,35590,35879.5,669964836,18470.570334609627
2021-01-18 08:00:00,BTCUSD,240,1610928000,35879.5,36222.5,34852,35096,604282396,16984.76073413019
2021-01-18 12:00:00,BTCUSD,240,1610942400,35096,36273,34768,36113.5,556784488,15702.512178699772
2021-01-18 16:00:00,BTCUSD,240,1610956800,36113.5,36697.5,35815,36483,631244889,17394.98570231033
2021-01-18 20:00:00,BTCUSD,240,1610971200,36483,37548.5,36125,36466,1075753385,29197.20019389056
2021-01-19 00:00:00,BTCUSD,240,1610985600,36466,36606,35353.5,35983,838943987,23403.763167640016
2021-01-19 04:00:00,BTCUSD,240,1611000000,35983,36806.5,35836,36661,479708387,13206.923889750291
2021-01-19 08:00:00,BTCUSD,240,1611014400,36661,37400,36450.5,36585.5,620211922,16819.029301549865
2021-01-19 12:00:00,BTCUSD,240,1611028800,36585.5,37330,36267.5,37261.5,481286401,13115.507455980152
2021-01-19 16:00:00,BTCUSD,240,1611043200,37261.5,37680,36834,37413,751842403,20174.677178969985
2021-01-19 20:00:00,BTCUSD,240,1611057600,37413,37609.5,36683,37408.5,669239210,18021.70672323999
2021-01-20 00:00:00,BTCUSD,240,1611072000,37408.5,37955,36063,36325,1196481409,32285.533007030357
2021-01-20 04:00:00,BTCUSD,240,1611086400,36325,36786,35792.5,35843,687943508,18895.182608850806
2021-01-20 08:00:00,BTCUSD,240,1611100800,35843,36428,34910,35011.5,803823434,22479.546295269804
2021-01-20 12:00:00,BTCUSD,240,1611115200,35011.5,35790,34670,35649,694113601,19662.73355738065
2021-01-20 16:00:00,BTCUSD,240,1611129600,35649,35955,33984,34409,1263020013,36303.77445095994
2021-01-20 20:00:00,BTCUSD,240,1611144000,34409,35135,34000,34203.5,889408305,25688.49541774933
2021-01-21 00:00:00,BTCUSD,240,1611158400,34203.5,35345,33342.5,35230.5,1066420391,30951.298194858868
2021-01-21 04:00:00,BTCUSD,240,1611172800,35230.5,35712.5,34529.5,35538,541209700,15416.67010862986
2021-01-21 08:00:00,BTCUSD,240,1611187200,35538,35641,34279,34618,504822674,14474.60858305991
2021-01-21 12:00:00,BTCUSD,240,1611201600,34618,35030,33956.5,34631,586513894,16989.31043058032
2021-01-21 16:00:00,BTCUSD,240,1611216000,34631,34672.5,31992,32160.5,1591586194,48228.14604633981
2021-01-21 20:00:00,BTCUSD,240,1611230400,32160.5,32783.5,31000,31384,1873330971,58839.31380186123
2021-01-22 00:00:00,BTCUSD,240,1611244800,31384,32710,30982,32469,1065575120,33523.49766264006
2021-01-22 04:00:00,BTCUSD,240,1611259200,32469,32530.5,30005,30821,1513900616,48698.493567510304
2021-01-22 08:00:00,BTCUSD,240,1611273600,30821,31050,28829.5,30958.5,1735778625,57940.33855880968
2021-01-22 12:00:00,BTCUSD,240,1611288000,30958.5,32050,30612.5,30846.5,845828965,26974.145381560145
2021-01-22 16:00:00,BTCUSD,240,1611302400,30846.5,32030,30500,31740,999226261,31841.155404130182
2021-01-22 20:00:00,BTCUSD,240,1611316800,31740,32748,31347,32494,754964849,23502.613537649846
2021-01-23 00:00:00,BTCUSD,240,1611331200,32494,33655,32010,33629.5,830365957,25381.061225421472
2021-01-23 04:00:00,BTCUSD,240,1611345600,33629.5,33850,32648,33000.5,611933081,18350.54960397994
2021-01-23 08:00:00,BTCUSD,240,1611360000,33000.5,33002.5,32114.5,32401,537182739,16506.884162870458
2021-01-23 12:00:00,BTCUSD,240,1611374400,32401,33504,32312,32971,471870389,14324.48163029029
2021-01-23 16:00:00,BTCUSD,240,1611388800,32971,33150,31581.5,31682,702189379,21688.536335119377
2021-01-23 20:00:00,BTCUSD,240,1611403200,31682,32326,31443,31901.5,546457680,17141.16112105051
2021-01-24 00:00:00,BTCUSD,240,1611417600,31901.5,32543,31802.5,32367.5,400981931,12456.113675220107
2021-01-24 04:00:00,BTCUSD,240,1611432000,32367.5,32581,31836.5,32087.5,523500969,16268.348513340385
2021-01-24 08:00:00,BTCUSD,240,1611446400,32087.5,32507,31641.5,32506.5,357213560,11151.907880870038
2021-01-24 12:00:00,BTCUSD,240,1611460800,32506.5,33134,32372,32842,409987147,12525.799763730045
2021-01-24 16:00:00,BTCUSD,240,1611475200,32842,33050,32518.5,32901,288822379,8812.550088260346
2021-01-24 20:00:00,BTCUSD,240,1611489600,32901,33004,31902.5,31995.5,479011453,14819.649795289952
2021-01-25 00:00:00,BTCUSD,240,1611504000,31995.5,32177.5,30948.5,31317,637620233,20172.476290979634
2021-01-25 04:00:00,BTCUSD,240,1611518400,31317,32396,31260,32290.5,488803681,15320.900165279061
2021-01-25 08:00:00,BTCUSD,240,1611532800,32290.5,33738,32216.5,33612.5,633015270,19260.77337836028
2021-01-25 12:00:00,BTCUSD,240,1611547200,33612.5,33840.5,33103,33400.5,366951671,10971.39900714003
2021-01-25 16:00:00,BTCUSD,240,1611561600,33400.5,33597,32811,33210,404519023,12180.584729809818
2021-01-25 20:00:00,BTCUSD,240,1611576000,33210,34881.5,33068,34502.5,767760102,22377.426626699445
2021-01-26 00:00:00,BTCUSD,240,1611590400,34502.5,34659.5,33383,33420.5,898696906,26505.187042879028
2021-01-26 04:00:00,BTCUSD,240,1611604800,33420.5,33441.5,31914,32240.5,994968821,30510.496456749876
2021-01-26 08:00:00,BTCUSD,240,1611619200,32240.5,32828.5,31458.5,31512,644999876,20010.367138440113
2021-01-26 12:00:00,BTCUSD,240,1611633600,31512,32320,31103.5,31634.5,534089637,16857.087092599937
2021-01-26 16:00:00,BTCUSD,240,1611648000,31634.5,32481.5,31380,31814.5,601225862,18823.418224900386
2021-01-26 20:00:00,BTCUSD,240,1611662400,31814.5,31976,30819.5,31759,681403820,21651.90601020031
2021-01-27 00:00:00,BTCUSD,240,1611676800,31759,32440.5,31322,32228,637280504,19925.47398469989
2021-01-27 04:00:00,BTCUSD,240,1611691200,32228,32940,31881.5,32508,412648792,12769.519779160082
2021-01-27 08:00:00,BTCUSD,240,1611705600,32508,32571.5,31613.5,31834,431197151,13424.123866030275
2021-01-27 12:00:00,BTCUSD,240,1611720000,31834,32050,31383,31793.5,325577923,10276.039757649578
2021-01-27 16:00:00,BTCUSD,240,1611734400,31793.5,31793.5,30586,30640,666315650,21382.89189351028
2021-01-27 20:00:00,BTCUSD,240,1611748800,30640,31084.5,29250,30361,1395090551,46239.246088606866
2021-01-28 00:00:00,BTCUSD,240,1611763200,30361,30964.5,29521.5,30750,1108017219,36435.82369289998
2021-01-28 04:00:00,BTCUSD,240,1611777600,30750,31711.5,30112,30387.5,862252241,27873.22435483966
2021-01-28 08:00:00,BTCUSD,240,1611792000,30387.5,31563.5,29875.5,31489,515598419,16752.318723470395
2021-01-28 12:00:00,BTCUSD,240,1611806400,31489,31917,31109,31230,465790458,14789.021839179903
2021-01-28 16:00:00,BTCUSD,240,1611820800,31230,31632.5,30890,31474,440739724,14087.735169279411
2021-01-28 20:00:00,BTCUSD,240,1611835200,31474,32270,31200,31965,832247185,26141.855610499893
2021-01-29 00:00:00,BTCUSD,240,1611849600,31965,32799.5,31684,32627.5,566023429,17511.104760880287
2021-01-29 04:00:00,BTCUSD,240,1611864000,32627.5,33830,32477.5,33459.5,934498798,28138.956146270517
2021-01-29 08:00:00,BTCUSD,240,1611878400,33459.5,34432,33450,33835.5,894187832,26282.042015108836
2021-01-29 12:00:00,BTCUSD,240,1611892800,33835.5,34038,32023.5,32350,763090362,23217.6927465397
2021-01-29 16:00:00,BTCUSD,240,1611907200,32350,38533.5,32102,37194,4676968396,129473.86565711736
2021-01-29 20:00:00,BTCUSD,240,1611921600,37194,38735,36640.5,37241,1839238371,48971.88663091149
2021-01-30 00:00:00,BTCUSD,240,1611936000,37241,37622.5,33489,34287.5,2126437455,60012.50544611108
2021-01-30 04:00:00,BTCUSD,240,1611950400,34287.5,35350,33689.5,34220.5,1104822751,32070.535951849502
2021-01-30 08:00:00,BTCUSD,240,1611964800,34220.5,34947,32810,33258,790127312,23232.031333491414
2021-01-30 12:00:00,BTCUSD,240,1611979200,33258,34227.5,33119,34073,515999183,15356.15295254041
2021-01-30 16:00:00,BTCUSD,240,1611993600,34073,34450,33565.5,33703.5,563575469,16516.969186510254
2021-01-30 20:00:00,BTCUSD,240,1612008000,33703.5,34575,33510.5,34278.5,381095905,11180.79575387945
2021-01-31 00:00:00,BTCUSD,240,1612022400,34278.5,34440,33568,34340.5,421030273,12352.312612680606
2021-01-31 04:00:00,BTCUSD,240,1612036800,34340.5,34825,34018,34330,403376647,11708.843285570549
2021-01-31 08:00:00,BTCUSD,240,1612051200,34330,34387.5,33720.5,33972,433509660,12737.562202710025
2021-01-31 12:00:00,BTCUSD,240,1612065600,33972,34174,33491,33637,289799670,8562.750400379848
2021-01-31 16:00:00,BTCUSD,240,1612080000,33637,33863.5,33250,33614,368159218,10956.78508334992
2021-01-31 20:00:00,BTCUSD,240,1612094400,33614,34261.5,32545,32903,736035311,21983.151364069818
2021-02-01 00:00:00,BTCUSD,240,1612108800,32903,33125.5,32190,32849.5,586575811,17941.88268034916
2021-02-01 04:00:00,BTCUSD,240,1612123200,32849.5,33277.5,32533.5,33136.5,323116230,9815.791990259513
2021-02-01 08:00:00,BTCUSD,240,1612137600,33136.5,33885.5,32327,33632.5,616853662,18601.32457998954
2021-02-01 12:00:00,BTCUSD,240,1612152000,33632.5,34501,33340,33859.5,613746109,18177.547198949836
2021-02-01 16:00:00,BTCUSD,240,1612166400,33859.5,34797,33698,34240,726471318,21149.852895089516
2021-02-01 20:00:00,BTCUSD,240,1612180800,34240,34500,33174,33180,513023505,15196.283116550218
2021-02-02 00:00:00,BTCUSD,240,1612195200,33180,34107,33162,33867.5,359008936,10643.851637960097
2021-02-02 04:00:00,BTCUSD,240,1612209600,33867.5,34068,33461.5,33532.5,286596007,8495.535192040068
2021-02-02 08:00:00,BTCUSD,240,1612224000,33532.5,34179.5,33444,33587,352359198,10435.687480680068
2021-02-02 12:00:00,BTCUSD,240,1612238400,33587,34440,33553,34285.5,344331273,10097.193873010125
2021-02-02 16:00:00,BTCUSD,240,1612252800,34285.5,35720.5,34183,34790,909288615,25924.33933377875
2021-02-02 20:00:00,BTCUSD,240,1612267200,34790,35257,34440,34741,774010043,22207.357613799053
2021-02-03 00:00:00,BTCUSD,240,1612281600,34741,35866.5,34623,35809,518416792,14749.877030850223
2021-02-03 04:00:00,BTCUSD,240,1612296000,35809,36020,35513,35524.5,448938727,12557.736336670221
2021-02-03 16:00:00,BTCUSD,240,1612339200,36376,36376.5,35650,36050,637336358,17692.814852149855
2021-02-03 20:00:00,BTCUSD,240,1612353600,36050,37024.5,35910,36954,628080667,17165.719317089995
2021-02-04 00:00:00,BTCUSD,240,1612368000,36954,37290,36739.5,36895,702897297,18972.89350634929
2021-02-04 04:00:00,BTCUSD,240,1612382400,36895,37740,36750.5,37712.5,573839873,15375.61419277949
2021-02-04 08:00:00,BTCUSD,240,1612396800,37712.5,38437,37450,37590.5,811620768,21370.3562463807
2021-02-04 12:00:00,BTCUSD,240,1612411200,37590.5,38300,37411.5,37933.5,433646984,11447.640293670182
2021-02-04 16:00:00,BTCUSD,240,1612425600,37933.5,38895,36866,37386,1348427786,35776.76681734964
2021-02-04 20:00:00,BTCUSD,240,1612440000,37386,37800,36191,36617,978403197,26397.757105378878
2021-02-05 00:00:00,BTCUSD,240,1612454400,36617,37575,36477,37545.5,684217522,18458.464586400096
2021-02-05 04:00:00,BTCUSD,240,1612468800,37545.5,37850,36928.5,37017,614696469,16414.8074433398
2021-02-05 08:00:00,BTCUSD,240,1612483200,37017,37456.5,36638,37420.5,474188354,12788.505097820005
2021-02-05 12:00:00,BTCUSD,240,1612497600,37420.5,37823,37061.5,37757.5,363135430,9688.97905812994
2021-02-05 16:00:00,BTCUSD,240,1612512000,37757.5,37888,37301.5,37783.5,500280986,13285.319657060556
2021-02-05 20:00:00,BTCUSD,240,1612526400,37783.5,38426.5,37626,38015,834497510,21889.461574909838
2021-02-06 00:00:00,BTCUSD,240,1612540800,38015,38225,37251.5,37635.5,752107796,19908.925360810503
2021-02-06 04:00:00,BTCUSD,240,1612555200,37635.5,38418,37498,38392.5,482128169,12715.770170499189
2021-02-06 08:00:00,BTCUSD,240,1612569600,38392.5,39788.5,38314.5,39475,1503610663,38479.26864529899
2021-02-06 12:00:00,BTCUSD,240,1612584000,39475,39587,38856,39438.5,435508157,11092.173170380358
2021-02-06 16:00:00,BTCUSD,240,1612598400,39438.5,40547,39438,40272.5,952901282,23844.12384474886
2021-02-06 20:00:00,BTCUSD,240,1612612800,40272.5,40920,39956.5,40919.5,935652657,23145.454049059164
2021-02-07 00:00:00,BTCUSD,240,1612627200,40919.5,41002.5,40088,40302.5,860625177,21217.83950130066
2021-02-07 04:00:00,BTCUSD,240,1612641600,40302.5,40605,39173,39308,874312115,21908.162863689195
2021-02-07 08:00:00,BTCUSD,240,1612656000,39308,39676.5,38419,38911,1146326974,29356.768775549448
2021-02-07 12:00:00,BTCUSD,240,1612670400,38911,39101,38005,39080,630644945,16363.774199370586
2021-02-07 16:00:00,BTCUSD,240,1612684800,39080,39844.5,38918,39191.5,735402418,18650.047481179856
2021-02-07 20:00:00,BTCUSD,240,1612699200,39191.5,39397.5,37653,38014,961990036,25008.287766779933
2021-02-08 00:00:00,BTCUSD,240,1612713600,38014,38554,37458,38139,838601932,22017.473581829552
2021-02-08 04:00:00,BTCUSD,240,1612728000,38139,39151,37770.5,38870,745942772,19347.57972644016
2021-02-08 08:00:00,BTCUSD,240,1612742400,38870,39209,38060.5,38101.5,601441503,15581.843860639872
2021-02-08 12:00:00,BTCUSD,240,1612756800,38101.5,39418.5,38032,39299.5,523218591,13472.071056029832
2021-02-08 16:00:00,BTCUSD,240,1612771200,39299.5,39579.5,38958,39516.5,520498458,13237.020426940308
2021-02-08 20:00:00,BTCUSD,240,1612785600,39516.5,45000,39203,44163.5,7135708837,165580.06097211453
2021-02-09 00:00:00,BTCUSD,240,1612800000,44163.5,44733.5,42677,43150,1367775745,31373.971398280246
2021-02-09 04:00:00,BTCUSD,240,1612814400,43150,47000,43058.5,46552,2495616558,55380.67461537022
2021-02-09 08:00:00,BTCUSD,240,1612828800,46552,47762.5,45690,46726.5,1412303432,30245.902100056537
2021-02-09 12:00:00,BTCUSD,240,1612843200,46726.5,48315.5,46355.5,47650.5,1246957950,26334.172643418882
2021-02-09 16:00:00,BTCUSD,240,1612857600,47650.5,48086,45729,46508,1066724990,22808.58605806954
2021-02-09 20:00:00,BTCUSD,240,1612872000,46508,47120,45000,46812,1372844515,29766.074217409416
2021-02-10 00:00:00,BTCUSD,240,1612886400,46812,47527,46137,47159.5,1253527382,26766.277876070337
2021-02-10 04:00:00,BTCUSD,240,1612900800,47159.5,47589,46267,46510,991692273,21104.991306860225
2021-02-10 08:00:00,BTCUSD,240,1612915200,46510,46978.5,46126.5,46364,704857323,15138.802000140857
2021-02-10 12:00:00,BTCUSD,240,1612929600,46364,47106,45739,46725.5,681845205,14694.595502060603
2021-02-10 16:00:00,BTCUSD,240,1612944000,46725.5,47531,46410,46719.5,810615490,17290.908089821438
2021-02-10 20:00:00,BTCUSD,240,1612958400,46719.5,46726.5,43758,44367,2580343187,57026.81117802635
2021-02-11 00:00:00,BTCUSD,240,1612972800,44367,45346.5,43892,45318.5,1015728793,22661.976441100178
2021-02-11 04:00:00,BTCUSD,240,1612987200,45318.5,45417,44403.5,44888,621824956,13830.617754329798
2021-02-11 08:00:00,BTCUSD,240,1613001600,44888,45764.5,44100,45580.5,611837970,13670.089896410358
2021-02-11 12:00:00,BTCUSD,240,1613016000,45580.5,45819.5,44430.5,44739.5,704726084,15684.305607190496
2021-02-11 16:00:00,BTCUSD,240,1613030400,44739.5,46664,44576,46176,860539219,18831.289664780787
2021-02-11 20:00:00,BTCUSD,240,1613044800,46176,48637.5,46175.5,48158.5,2048469820,42879.80233610273
2021-02-12 00:00:00,BTCUSD,240,1613059200,48158.5,48485.5,47067,47926,975702432,20413.748128349383
2021-02-12 04:00:00,BTCUSD,240,1613073600,47926,48838,46649.5,48103,1595036627,33474.5813156901
2021-02-12 08:00:00,BTCUSD,240,1613088000,48103,49238,47542.5,47715.5,1355925113,28002.356387229087
2021-02-12 12:00:00,BTCUSD,240,1613102400,47715.5,47715.5,46855,47425.5,930727041,19674.916850019377
